gene_id	WT_VLCO2_1	WT_VLCO2_0	WT_LoCO2_0	WT_LoCO2_1	WT_HiCO2_0	WT_HiCO2_1	cia5_VLCO2_0	cia5_VLCO2_1	cia5_LoCO2_0	cia5_LoCO2_1	cia5_HiCO2_0	cia5_HiCO2_1
Cre14.g625300	3.22257	1.38848	1.62172	3.63114	3.35609	5.22039	5.04612	5.35083	4.61788	5.91405	7.28212	6.26003
Cre14.g625350	0.255578	0	0.110841	0.623959	1.6255	2.04315	2.26136	3.08735	4.4543	7.1707	10.7859	8.07895
Cre14.g625400	73.4236	45.7811	36.238	68.6449	42.5849	61.9105	45.3758	49.392	41.6611	43.5799	50.9557	59.2395
Cre14.g625450	28.7018	30.5811	34.0021	36.5673	18.7201	30.4335	18.0867	16.989	23.254	24.5095	37.2103	46.3928
Cre14.g625500	12.2766	15.4398	14.262	13.0909	22.7781	16.2783	22.5901	20.7685	20.3481	21.0326	22.9539	21.736
Cre14.g625550	8.65107	9.07315	8.38846	11.1521	10.2839	8.63724	10.962	8.83796	8.04013	8.22726	9.94824	11.102
Cre14.g625600	0.460572	0.313859	0.186007	0.375767	0.220446	0.270885	1.26418	0.984979	0.644923	0.503047	0.180886	0.29418
Cre14.g625625	3.13479	3.20699	3.11846	4.15319	4.44853	5.0001	2.9128	3.11381	3.35025	3.34115	5.71894	6.08162
Cre14.g625650	1.38353	2.65066	2.62558	2.46832	2.04852	0.901651	2.44839	1.96966	2.17302	1.62725	1.76225	2.05899
Cre14.g625750	26.976	15.5931	19.9462	23.3434	29.3901	26.9131	17.045	14.813	23.9996	23.927	29.1363	35.769
Cre14.g625802	4.21212	7.67157	7.11526	4.66581	7.32258	6.21926	8.11965	7.03226	7.60191	6.58703	6.67038	7.04121
Cre14.g625850	7.49173	0.494711	0.728044	8.22325	0.991226	5.81397	4.41891	3.62126	3.32425	2.59644	1.45613	1.82933
Cre14.g625901	0.351948	0.674072	0.720685	0.624229	1.84368	1.32522	1.26865	1.90001	2.10005	2.25095	2.38251	2.36787
Cre14.g625950	1.82924	1.68906	1.48718	1.04285	1.68318	1.36242	1.3166	1.6776	1.15841	1.80059	1.90081	0.938654
Cre14.g626000	0.379007	0.774178	0.712077	0.308432	1.10798	0.702578	0.447105	0.385743	0.486424	0.389115	0.712097	0.492684
Cre14.g626100	0.312308	1.04652	1.10949	0.325836	0.91292	0.391988	0.307013	0.22873	0.228534	0.210916	0.615087	0.480757
Cre14.g626150	0.215856	0.568382	0.38021	0.506716	0.414122	0.422023	0.238726	0.29959	0.218712	0.174963	0.171715	0.193835
Cre14.g626200	19.1471	15.7216	19.851	27.7915	23.6926	36.6271	15.4457	16.2196	19.1178	19.9688	31.8419	31.1692
Cre14.g626250	7.32168	6.5925	8.61114	5.21834	5.90294	7.05194	7.28531	8.57932	7.95579	9.09028	10.4369	13.1285
Cre14.g626300	1.25305	0.887069	0.236282	0.306938	0.179231	0.662761	0.160682	0.189125	0.165612	0.309261	0.396434	0.50323
Cre14.g626350	5.55318	6.2803	4.83845	5.38532	13.1827	6.64477	9.66661	14.7361	15.2216	14.5526	14.9142	19.0616
Cre14.g626400	3.11934	5.06493	4.96187	2.83351	2.71366	1.9445	5.19981	3.57687	3.40113	2.96846	2.37384	2.81855
Cre14.g626433	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g626466	3.63971	4.0657	4.26161	3.50202	4.03924	3.70931	0.993898	1.48106	1.45691	1.29288	1.24589	1.06063
Cre14.g626500	12.5762	8.56573	9.69677	10.2592	14.1499	16.0621	7.56081	7.44536	12.1407	10.944	17.3773	18.9705
Cre14.g626550	2.66081	2.58057	2.67787	3.47189	3.88265	3.94855	3.12525	3.52452	3.72881	3.87866	3.72223	3.38671
Cre14.g626576	0.149236	0	0.485916	0.700654	0	0.518708	0.293491	0.103783	0.151248	0.12122	0.135965	0.153194
Cre14.g626600	1.73807	1.6802	1.55456	1.5077	2.1272	2.17339	1.47637	1.46354	1.35069	1.58635	1.65665	1.33357
Cre14.g626634	1.99316	2.04187	2.05007	1.37088	3.32583	3.04467	1.48511	1.55898	3.06135	2.75709	3.61171	3.23103
Cre14.g626667	1.07098	2.05423	2.90684	2.6817	3.13596	4.34287	2.10634	1.36614	1.26639	1.88579	1.62706	5.31401
Cre14.g626700	4924.67	4239.91	7836.89	5211.03	6391.87	4257.98	4974.74	4788.93	4515.6	4929.21	4818.39	4777.71
Cre14.g626750	28.5852	13.3456	14.8116	81.9766	19.6742	105.288	55.404	63.3081	94.0047	122.404	239.787	284.242
Cre14.g626800	1.21679	1.12521	0.944099	1.06465	1.1822	1.05731	0.774778	1.00729	0.742511	1.42304	1.89777	1.00749
Cre14.g626900	46.7353	33.5158	35.6978	67.0829	35.1035	70.5918	22.6146	24.3807	29.7213	31.8825	43.0677	56.2104
Cre14.g626950	3.51352	1.70767	1.8763	1.62495	2.24271	1.32146	1.75287	2.76697	2.86939	2.67904	2.57565	1.61462
Cre14.g627000	1.63864	6.57351	6.00265	1.24651	3.02415	1.0634	3.16056	2.43236	1.53419	1.47935	1.47074	1.19206
Cre14.g627050	8.44481	19.9525	12.8278	6.09966	11.6511	8.99108	9.57937	5.37914	4.5135	3.1979	4.43086	5.66686
Cre14.g627100	2.08391	0.961148	0.642944	1.48542	0.917047	2.24696	1.09157	1.3192	1.09424	0.912183	0.954008	0.952219
Cre14.g627150	1.63584	2.40224	3.00697	1.28414	5.30666	2.66946	2.98907	3.55616	3.75074	5.28804	5.26473	4.33224
Cre14.g627200	3.00268	3.16888	4.11259	4.38461	4.15945	4.5814	2.6031	2.7475	2.63506	2.36613	2.53575	2.19584
Cre14.g627251	0.0193574	0.0926667	0.0839221	0	0	0.0168203	0.0380585	0	0.0196131	0	0	0
Cre14.g627300	6.66324	9.26382	9.72686	11.3758	15.6215	16.4002	9.62166	11.0712	10.2883	11.6782	11.1716	9.30833
Cre14.g627350	0.499614	0.904924	1.06832	0.291622	0.858469	0.645334	0.876087	1.02115	0.916648	0.853508	0.883687	0.58201
Cre14.g627400	0.36647	0.292426	0.331039	0.48749	0.30133	0.15922	0.780578	0.805379	0.309434	0.81692	0.30543	0.156708
Cre14.g627411	0.817815	0.284726	0.483482	0.575938	0.427867	0.888288	0.383704	0.464274	0.433141	0.572406	0.321016	0.45779
Cre14.g627422	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g627433	16.8039	14.7851	11.4541	7.35846	8.84876	7.75811	15.7148	13.9638	10.0737	8.78714	8.86331	9.28304
Cre14.g627444	9.57061	9.61	11.3624	12.9575	22.4948	12.3777	17.5112	22.472	21.207	27.1528	19.0855	11.8825
Cre14.g627455	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g627466	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g627477	0.233278	0.223439	0.252943	0	0.0639561	0.101352	0	0	0.0590946	0.0472966	0.106099	0
Cre14.g627488	11.638	10.5357	9.12056	14.9348	21.0034	13.2588	22.2508	21.1253	22.6714	24.6747	22.8475	23.7595
Cre14.g627500	0.30609	0.66322	0.401587	0.211779	0.494458	0.209979	0.380084	0.525345	0.17955	0.248056	0.146436	0.082664
Cre14.g627576	10.1507	6.70598	6.94569	11.7565	6.45525	8.73006	8.59576	8.23859	6.24095	6.50691	5.41555	4.76406
Cre14.g627650	3.75208	3.29556	2.41579	2.41058	2.69074	2.18172	2.93975	3.19117	2.28675	2.69832	2.77005	1.79504
Cre14.g627700	1.05735	2.1057	1.97117	0.972978	1.59954	0.698264	1.74624	1.67279	1.84267	1.7139	1.63402	1.43234
Cre14.g627726	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g627750	1.41073	1.17525	1.19143	1.01499	1.24517	1.08255	1.44084	1.24579	1.15091	1.36602	1.49887	1.18453
Cre14.g627788	2.64353	2.10085	2.24717	1.96308	2.27277	1.65148	2.29298	2.39763	2.22328	2.45041	2.01032	2.07458
Cre14.g627800	2.49877	4.39908	3.66173	2.53655	5.70331	3.69704	4.18296	3.7519	5.61153	4.65618	4.66957	7.83248
Cre14.g627850	21.7172	12.0286	15.5196	24.9752	41.4964	43.4126	19.6792	20.4848	38.8989	45.9853	65.8953	67.3732
Cre14.g627900	81.6217	72.1813	76.9551	94.0768	68.492	92.5488	66.8167	67.8573	64.0317	70.1495	68.8177	84.3125
Cre14.g627917	0	0.11922	0.139523	0	0.060176	0	0	0	0	0	0	0
Cre14.g627950	15.3664	14.4646	13.8554	12.743	3.12692	2.7072	6.90456	7.7355	6.04627	5.09567	3.41009	3.30592
Cre14.g628000	4.06819	4.45884	4.06748	3.35309	9.07023	5.77383	7.95444	7.81316	7.96949	9.1992	10.8526	8.44317
Cre14.g628050	7.27178	8.54286	8.94747	5.60762	7.70162	5.78453	4.00592	3.47333	4.62713	3.67257	4.74198	4.83088
Cre14.g628100	21.6854	23.0543	28.7752	36.2318	37.5351	50.5616	20.3066	18.8507	27.8627	24.5825	32.437	37.2499
Cre14.g628150	2.98998	4.29496	5.28858	4.61769	3.70967	2.52974	0.812208	0.682685	1.23576	0.924969	1.07326	1.13054
Cre14.g628200	0.765654	0.459939	0.292877	1.29691	5.29894	10.8275	4.25037	6.81213	4.4112	7.55519	11.1079	6.56329
Cre14.g628237	5.85855	13.8911	14.9746	11.6708	20.2791	18.6107	7.24633	8.25828	5.99564	10.3796	9.31066	6.82867
Cre14.g628350	24.8491	15.4998	19.6453	17.0091	13.8405	18.2963	21.5387	18.2808	21.7289	21.1011	22.1181	26.2195
Cre14.g628400	3.00121	1.8037	2.16948	1.98924	1.35524	1.99425	2.83486	2.41073	2.44481	2.62488	2.56945	2.77825
Cre14.g628450	18.5257	13.9745	13.8195	23.6924	7.44824	17.8459	4.28567	5.06596	4.41716	4.08077	4.04315	4.81816
Cre14.g628500	0.52972	0.652464	0.574479	1.06586	1.07905	0.789075	0.520801	0.840942	2.07044	1.7803	2.68542	3.5728
Cre14.g628533	0.225392	0.156929	0.14434	0.18278	0.145985	0.142438	0.0201425	0.0213228	0.0519012	0.0415089	0.0279348	0.0525692
Cre14.g628566	0	0	0.101801	0	0	0	0	0	0	0	0	0
Cre14.g628600	4.10089	4.79638	5.49869	4.3715	5.04308	4.76439	2.30615	2.37185	2.72699	2.35039	3.09908	2.21154
Cre14.g628650	0.0385587	0.0369248	0	0	0	0.0335051	0.0379066	0.133817	0	0.0312601	0.0350626	0.0395724
Cre14.g628702	5.77045	3.69281	3.06489	2.18687	3.14539	2.99043	2.75961	3.1305	2.30703	2.09784	2.79716	2.2727
Cre14.g628752	0.173846	0.832313	0.565328	0.163239	0.476474	0.226592	0.0284838	0.0804305	0.0880731	0.0939442	0.0790285	0.178413
Cre14.g628800	5.63179	6.19917	6.21215	5.44924	6.988	6.23509	4.04682	4.86933	4.25788	4.80712	5.82059	5.17814
Cre14.g628850	0.97565	1.91145	2.18023	1.2499	3.48169	2.96394	3.15235	2.94343	3.15712	2.89256	3.29939	2.70877
Cre14.g628900	1.34094	3.45492	2.06127	1.25912	2.99349	1.92786	1.91741	2.69002	2.09976	2.01562	1.95049	1.5513
Cre14.g628950	0.277756	0.430529	0.344031	0.260809	0.347951	0.333297	0.754123	0.761643	0.844266	0.814584	0.997822	1.00444
Cre14.g629000	18.9029	12.1361	14.5733	28.0398	15.3666	27.5542	11.1842	9.7726	13.3556	12.8949	16.3038	19.2863
Cre14.g629050	17.9988	10.4065	14.2795	26.0723	9.38745	13.7802	24.0609	23.3165	24.3543	26.878	27.8015	25.1183
Cre14.g629102	0	0	0	0	0	0.219724	0	0	0	0	0	0
Cre14.g629150	1.19152	0.88615	0.9498	0.943137	0.194283	0.376493	0.919615	1.1477	0.778218	0.781977	0.375898	0.212217
Cre14.g629200	6.21098	4.56744	1.82271	5.44538	4.06317	4.41298	4.99266	6.35888	3.92892	6.28676	4.80498	2.39473
Cre14.g629241	0.285758	0.29637	0.296792	0.346584	0.339326	0.372459	0.234092	0.181731	0.217147	0.289452	0.129864	0.207722
Cre14.g629283	1.31216	1.58305	1.53607	1.15817	1.55357	1.73308	2.08969	2.31284	2.55266	2.29729	2.88689	2.42392
Cre14.g629300	3.71948	3.06783	3.47292	4.62867	8.03204	11.3899	3.96483	4.02691	8.83133	8.02681	11.0605	11.4744
Cre14.g629400	4.68622	3.25044	3.0927	2.64018	3.63023	3.87296	2.17031	1.87875	2.34242	2.29569	3.55947	4.51
Cre14.g629429	1.38028	1.76853	1.56204	1.52478	1.98036	1.56977	1.83579	1.85915	1.93325	2.43473	2.28804	1.81231
Cre14.g629464	4.61973	2.42412	2.31984	2.89191	2.34628	2.01847	3.69477	3.00661	2.61809	2.68672	2.06438	2.54464
Cre14.g629500	18.2074	15.3132	14.1917	22.1414	28.0523	25.8621	24.2295	22.4653	22.683	23.1629	27.803	31.1146
Cre14.g629550	10.2394	8.45484	6.25321	10.6645	16.6501	20.5561	14.8107	12.7891	21.2281	16.9901	23.1251	31.7687
Cre14.g629600	3.62775	5.30551	4.30523	2.76195	3.2254	3.23748	3.42188	2.75669	3.0798	2.58384	3.78987	3.7232
Cre14.g629650	16.213	17.7701	23.8391	26.6029	58.8287	47.5438	29.7998	29.1964	42.7588	42.0786	57.4651	53.6788
Cre14.g629700	13.6581	14.5278	16.7639	12.2053	12.3211	11.1249	16.4531	13.106	9.53109	7.98077	8.06305	8.12419
Cre14.g629750	10.8707	10.8296	10.9782	10.8258	9.65923	8.41741	39.4926	40.4063	26.1839	30.3397	30.2541	24.2678
Cre14.g629800	0.73614	0.548542	1.06452	1.30565	1.61498	0.85288	0.482503	0.340889	0.414422	0.663607	0.669894	0.503706
Cre14.g629840	0.081685	0.101658	0.115081	0.107382	0.116393	0.085175	0	0.0113335	0.0248287	0.0463319	0.0668156	0.00838273
Cre14.g629880	0.855303	1.37816	1.4923	0.842295	1.41783	0.870094	0.451165	0.550055	0.845468	0.591752	0.625804	0.535218
Cre14.g629920	0.0624185	0	0.0338304	0.0879152	0.0342159	0.0542378	0	0.0216594	0.0316223	0.0252986	0	0.0640585
Cre14.g629960	0.254618	0.132976	0.250891	0.217348	0.279124	0.301701	0.0682648	0.16062	0.187625	0.168846	0.420854	0.332569
Cre14.g630000	0.470712	0.992265	1.53175	0.618789	2.47873	0.490823	1.48097	0.719473	0.954006	1.29873	0.342755	0.483141
Cre14.g630050	0.731568	0.814429	0.700696	0.607057	0.783277	0.724388	0.685715	0.932548	0.603326	1.02029	0.695918	0.64601
Cre14.g630100	520.185	845.536	1033.07	590.74	1066.9	654.891	1275.67	1389.29	1190.84	1405.66	1369.49	1232.49
Cre14.g630125	0.631944	2.27824	2.57906	0.558482	1.71179	0.710626	0.730888	0.670829	0.564985	0.78354	0.439424	0.763008
Cre14.g630150	1.81196	1.53413	1.39617	0.698265	0.987304	0.773589	0.792795	0.494106	0.636716	0.432843	0.53309	0.451437
Cre14.g630200	5.33299	3.96102	3.40936	3.2742	3.03591	3.20818	6.01573	6.02653	3.91415	4.57262	4.88016	3.82419
Cre14.g630250	2.44479	1.66393	1.11623	1.69152	1.41119	1.84485	1.26504	1.38495	1.49943	1.35673	2.80941	2.24507
Cre14.g630301	2.86031	2.67132	2.4904	1.56304	3.85526	3.52442	2.7888	2.16377	4.39469	3.1924	4.4759	5.14901
Cre14.g630350	0.681072	0.76106	0.184618	0.0532931	0	0	5.85881	5.00462	1.55278	0.920548	0.103252	0.524253
Cre14.g630376	0.273788	0.262458	0.891342	0	0.15025	0.118952	1.88448	3.80717	1.9423	1.00054	0.748162	1.40521
Cre14.g630400	7.2577	8.41194	9.63671	6.91365	10.2079	5.20971	9.51354	9.89495	11.191	12.0692	12.3414	12.5765
Cre14.g630450	2.2739	2.4109	2.94934	1.52511	2.13704	1.58776	1.2774	1.1274	1.6046	1.08638	1.477	1.20852
Cre14.g630500	6.63626	4.39336	4.05604	2.92748	4.9813	2.78649	7.88147	7.6984	5.23501	5.59734	3.80742	4.0682
Cre14.g630550	4.23152	4.53692	4.45765	3.60959	4.31242	4.03945	2.43148	3.0814	3.10996	2.99525	3.3054	4.06745
Cre14.g630600	0.662504	1.7172	1.87389	0.485528	1.06275	0.505471	0.397116	0.426029	0.442044	0.484514	0.499386	0.397985
Cre14.g630650	0.388986	0.558616	0.599947	0.295012	0.34439	0.260004	0.235317	0.166082	0.212219	0.133366	0.190385	0.230304
Cre14.g630700	5.5589	8.37251	9.40851	6.7265	6.42193	4.09	1.21905	1.00882	1.49474	1.12634	2.13796	1.25068
Cre14.g630750	1.69434	2.86976	3.35967	1.7046	4.09182	2.68568	1.208	1.26585	1.64123	1.4031	1.743	1.18466
Cre14.g630763	1.32822	1.87004	1.6597	1.08578	2.29525	1.26277	1.52075	1.6371	1.23493	1.60824	1.29253	1.15461
Cre14.g630775	0.404007	0.70951	0.511124	0.126453	0.369248	0.526586	0.661997	0.561119	0.341154	0.436931	0.183779	0.207327
Cre14.g630787	2.48455	4.51571	2.55599	1.13657	1.9563	0.498212	3.38214	5.22003	1.6784	2.4285	0.811374	0.523077
Cre14.g630799	0.60239	0.649223	0.489965	0.0707045	0.578139	0.13086	0.592246	1.04595	0	0.244338	0.0685148	0.231852
Cre14.g630811	4.46772	3.85979	4.27935	4.21464	2.25517	2.38347	2.79863	1.81679	1.64227	1.97046	0.887836	1.15158
Cre14.g630823	5.70721	5.59913	5.13113	4.48761	5.44398	6.6526	5.93009	7.63387	7.38146	8.16404	7.68015	5.66686
Cre14.g630835	119.734	101.345	112.047	91.9938	205.748	135.905	154.868	118.049	98.5508	95.2636	123.971	133.692
Cre14.g630847	42.4516	63.4855	74.8051	78.2272	127.989	109.418	111.273	95.8724	75.8662	91.8201	108.715	96.3801
Cre14.g630859	4.95215	11.2238	11.5873	4.37875	13.3935	9.00068	3.20505	2.0911	3.76335	2.20823	3.37751	6.81885
Cre14.g630871	0	0	0.173831	0	0.439528	0.0696658	0.039409	0.0834744	0.0406181	0.0649996	0.36453	0.370267
Cre14.g630883	26.2415	23.7064	23.3924	25.983	16.1694	23.3774	17.1546	17.8979	18.6468	19.3597	25.9034	25.5176
Cre14.g630895	2.30371	1.85076	1.33088	1.31658	0.856339	1.03601	2.82214	2.54276	1.51124	1.8343	2.36971	1.70055
Cre14.g630907	1.49837	2.98618	2.76585	1.44499	1.9093	1.37237	3.82196	3.5137	2.62614	3.38174	2.79879	2.24432
Cre14.g630950	7.36043	10.2493	10.9726	5.22898	4.83197	2.73503	9.04512	6.45437	4.07252	4.31911	2.95073	4.17463
Cre14.g630982	1.94923	1.31438	1.24986	2.75835	0.481563	2.19473	1.26849	1.02881	0.806697	1.00139	1.14816	0.957954
Cre14.g631000	1.01878	3.27663	2.74657	0.735865	1.46053	1.52083	4.18588	3.3355	2.3292	2.01148	1.42494	1.63533
Cre14.g631050	3.55323	8.10747	7.5324	3.85086	8.81929	6.77353	4.95479	4.72426	4.86891	4.82033	4.90869	4.44966
Cre14.g631100	4.98034	4.03018	4.02632	4.51447	3.37878	3.49807	4.13829	2.73704	4.12541	3.4672	3.92031	4.09588
Cre14.g631141	52.3915	21.7249	28.6252	23.8415	16.1747	13.3454	136.763	163.926	58.8688	69.9904	32.4844	33.1823
Cre14.g631145	0.0574733	0.0366844	0.0622924	0.0719555	0.147005	0.349585	0.018833	0	0.0776434	0.0621051	0.313467	0.196606
Cre14.g631148	0	0	0	0.257859	0.150703	0.596555	0	0	0.139154	0.223014	0.625353	0.140945
Cre14.g631150	1.94298	1.87611	1.96185	1.93358	1.76575	2.58299	2.44875	2.02791	2.03594	1.93797	2.65674	2.65862
Cre14.g631200	4.06417	4.96504	3.52429	4.2373	3.90245	3.9212	6.55789	7.70263	5.22552	6.36138	6.03941	3.48057
Cre14.g631250	1.4868	1.02651	0.619763	0.765161	1.1753	1.1056	3.4572	4.54277	2.08582	2.67619	1.92318	0.968303
Cre14.g631300	0.679386	0.38435	0.284489	0.550944	0.54161	1.00627	0.060715	0.0749908	0.109511	0.0875904	0.0982448	0.0950747
Cre14.g631350	6.94655	4.81868	4.73787	6.27867	5.4912	7.63753	10.1968	9.16517	7.9481	8.13891	10.074	7.27444
Cre14.g631400	1.39781	1.30008	1.51503	0.90002	0.875598	1.14521	0.883364	0.762068	0.54628	0.5988	0.907617	0.717254
Cre14.g631451	0.177721	0.255241	0.144472	0.312896	0.560119	0.521196	0.196548	0.431622	0.36014	0.486136	0.686635	0.752347
Cre14.g631500	1.13474	2.02487	2.29224	3.63242	2.96862	3.67518	1.64793	1.87914	1.77689	1.7977	2.11015	2.03796
Cre14.g631550	3.73402	1.86567	1.93602	2.59154	1.42405	1.41071	8.3393	8.93064	7.27916	6.12048	4.24447	6.08154
Cre14.g631575	0.772138	0.310034	0.24298	0.795191	0.35497	0.649296	0.734572	0.553095	0.75711	0.585459	0.452878	0.383427
Cre14.g631600	0.455634	0.261941	0.296529	0.513401	0.499845	0.0791835	16.7543	17.663	15.2368	13.532	11.1969	14.217
Cre14.g631650	2.20029	2.78435	2.55567	2.28741	1.50779	1.33151	3.36051	3.10901	2.46832	3.08985	2.00082	1.65328
Cre14.g631701	2.47842	2.72135	3.6706	4.76792	4.30906	5.14761	3.2092	2.98011	3.73643	4.36328	5.93882	6.76249
Cre14.g631750	8.56833	22.5559	19.1833	12.9264	13.8963	11.0139	4.03318	4.14991	4.52371	4.74742	8.6764	5.14094
Cre14.g631800	6.35019	7.86567	7.2933	4.84632	6.72466	4.81351	6.26922	5.81317	4.92831	5.16907	4.56948	4.52029
Cre14.g631850	2.7758	3.46946	4.53966	2.82733	1.75401	2.00319	3.5152	2.51484	2.81263	2.78478	2.52449	2.26941
Cre14.g631900	84.3566	54.6968	64.8677	77.5445	33.0627	42.2236	41.089	38.8293	46.0036	42.0453	48.0738	70.9248
Cre14.g631950	0.428745	0.364993	0.464835	0.0894635	0.208947	0.206974	0.140501	0.264566	0.0482705	0.0386272	0.129977	0
Cre14.g632000	5.71896	6.83096	5.31009	3.93569	4.90092	3.60971	2.96667	4.42053	3.81267	5.41991	5.5373	3.65144
Cre14.g632050	6.74957	2.05015	1.64516	6.27412	1.73819	5.123	4.91635	5.17179	4.20206	3.98688	2.20512	2.46189
Cre14.g632076	1.05197	0.697739	0.52658	0.607869	0.355053	0.984413	0.795592	1.06795	1.476	0.787822	0.368188	0.415277
Cre14.g632100	5.33552	0.670576	0.867566	4.82211	0.987131	4.78112	2.39314	2.40697	2.83823	2.94654	1.54635	2.12185
Cre14.g632176	2.18241	1.52388	1.33384	1.09396	1.51092	2.29562	1.27434	1.66223	1.91197	1.75534	1.90919	2.02077
Cre14.g632250	0.164773	0.276142	0.491235	0.15472	0.361332	0.143177	0.161987	0.142967	0.166957	0.166987	0.224759	0.0845529
Cre14.g632300	1.78019	1.37343	1.71562	0.696489	2.00629	0.816405	1.75012	1.78512	2.20467	1.56379	1.48416	1.52253
Cre14.g632350	4.93222	7.88564	5.57364	3.76783	3.43728	0.690085	13.5603	18.6268	9.0211	17.6559	10.9091	5.79118
Cre14.g632400	1.26891	0.413614	0.8194	1.36894	1.2431	1.50142	3.07874	4.98364	3.41939	4.66115	4.22178	2.60448
Cre14.g632450	6.37689	5.5434	7.98682	9.75158	16.1556	18.9278	8.89573	9.70639	11.1993	11.0419	16.0472	11.6343
Cre14.g632501	5.42921	4.11794	4.04954	3.38504	2.09546	1.84932	3.62946	3.16571	3.82884	4.22584	3.4759	3.83354
Cre14.g632550	6.53596	4.6653	4.28994	4.15392	3.28146	3.23708	4.13628	4.76564	2.94885	3.3425	3.23509	2.69665
Cre14.g632600	18.8484	20.159	15.9227	13.8353	21.14	17.7083	20.035	16.3393	17.4989	16.1365	16.0545	17.675
Cre14.g632626	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632650	1.05015	1.08579	0.978772	1.33121	1.13956	1.32315	0.0206467	0.0291422	0.0319203	0.0510578	0.114537	0.183209
Cre14.g632700	3.14019	1.73494	2.29386	3.58508	2.39581	3.14934	1.34628	1.66999	1.55578	1.61427	1.64716	1.22089
Cre14.g632750	4.96706	5.54319	6.71292	5.46475	5.57584	5.04407	3.94155	3.65381	3.89574	4.47382	4.16127	5.23558
Cre14.g632759	1.42192	2.05901	1.35342	0.879251	1.1407	0.60271	1.26148	1.08316	0.983923	1.01212	0.914491	1.17455
Cre14.g632767	3.5792	7.15607	7.08835	4.67592	12.5459	8.65419	10.2508	9.94396	16.7153	16.6646	20.9573	23.8783
Cre14.g632775	52.2454	30.7939	28.3937	41.3937	26.3569	36.0846	25.571	23.0367	25.8557	22.1076	28.3449	36.6362
Cre14.g632783	9.83551	12.9083	15.6362	11.5997	15.3255	14.0845	8.45709	7.55336	9.30121	7.61069	9.8956	9.55549
Cre14.g632791	0.973348	0.767765	0.931224	0.967723	0.816256	0.398013	1.18208	1.0336	0.986283	0.789363	1.40619	1.17526
Cre14.g632799	0.171768	0.411242	0.512098	0.685473	0.470848	0.223883	0.295513	0.506738	0.391603	0.522245	0.468616	0.308499
Cre14.g632807	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632815	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632823	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632831	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632839	0	0	0	0	0	0	0	0	0	0	0	0
Cre14.g632847	0.77506	0.309237	0.315062	0.576152	0.177029	0.673479	1.9366	2.26369	1.89786	1.49218	0.968974	0.894855
Cre14.g632860	0.536079	0.916531	1.41107	0.611236	0.776536	0.316092	0.131748	0.159414	0.27158	0.170681	0.243654	0.569799
Cre14.g632900	0.0557827	0.400597	0.120931	0.0785689	0.122309	0.145415	0.109676	0.0774228	0.0282603	0.0452156	0.0760732	0.028624
Cre14.g632950	35.2756	26.9314	24.8543	29.233	26.9968	28.205	23.5812	22.3606	21.6164	17.3764	20.4191	18.8147
Cre14.g633000	1.15931	2.51312	2.44799	1.60422	3.34579	1.32549	1.37971	1.4405	2.04032	1.68253	2.22022	2.81805
Cre14.g633050	0.418756	1.06248	0.794286	0.353886	1.60667	0.764134	1.15265	2.31002	1.40016	1.42543	1.61785	1.07438
Cre14.g633100	2.83109	2.54144	2.65325	1.93839	2.19851	2.12691	1.44956	2.59919	2.21118	1.84066	2.8153	2.02778
Cre14.g633150	1.25886	0.992529	1.15569	1.00127	1.29873	1.04239	1.16472	1.32553	1.21546	1.21219	1.38656	1.58067
Cre14.g633200	0.532262	1.29441	1.28634	0.38471	0.628491	0.0355771	1.85246	1.99072	1.99233	2.09267	1.59991	0.965803
Cre14.g633250	11.0213	8.42545	11.467	7.70362	9.21308	5.92646	4.32434	4.08296	4.85765	4.20791	6.29301	5.52884
Cre14.g633300	3.15745	1.70701	2.72015	1.24778	1.18884	0.942506	0.558246	0.63425	0.632911	0.446329	0.516103	0.3147
Cre14.g633350	0.442408	0.31375	0.443972	0.338486	0.933984	0.882754	0.418799	0.727599	0.796889	1.20838	1.62345	1.00893
Cre14.g633400	0.865926	0.552709	0.39627	0.505924	1.43439	1.40455	0.907997	0.841168	1.36479	1.20083	1.71423	1.42185
Cre14.g633425	0	0.123423	0	0	0	0	0.126608	0	0	0	0	0
Cre14.g633450	3.72356	0.473008	1.40045	4.56669	2.66617	5.18346	2.35323	2.08341	2.15594	2.09462	3.21315	2.7296
Cre14.g633500	2.93943	5.30475	5.3405	2.87922	3.91772	2.62768	2.53621	2.39179	2.2712	1.90243	1.55712	1.82298
Cre14.g633550	37.6529	25.2467	17.4894	12.2775	7.55005	9.90938	9.66596	9.90458	5.87789	3.74986	4.29547	5.75172
Cre14.g633600	1.26207	2.1865	1.89288	1.0411	1.71651	1.12751	1.68007	1.72083	2.24673	2.43314	1.86513	2.07485
